Unnamed: 0,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect
1377,20,6,-205.30718400964236,-12.438640315977324,66.47800384966177,146.242609596209,208.68090212489548,78.97470022374455,0
3674,21,40,72.24411293249403,89.41004550318668,-41.4028882466897,-76.349624333061,-142.6312830571867,70.41788643289371,0
5435,14,55,-36.93660301946195,-179.2147507347522,256.3410118540149,218.81207307268173,-65.96251037474158,-45.96737690319242,0
6861,18,59,-186.42189288112647,-307.135457868926,-220.8576268608076,221.95486582815755,-198.29389000347928,262.8439550784465,0
2266,21,33,-98.17766775761407,107.54011273731902,127.83109263645696,-31.44095797225994,-50.82109549002891,120.17152470305165,1
3322,20,3,-82.41579811401382,8.393743345350158,-7.50712948380774,47.77473059021983,-257.7203616131585,31.718276224697888,2
6365,20,34,-7.645127646748426,93.62953151603016,30.517424408879258,-39.72035330282946,-23.564667988085603,-7.575346794858957,0
3808,21,18,-60.05170410655627,103.7298994559479,39.20201304302522,-106.205997135573,-7.871951564372454,-60.44231659045529,1
1138,22,54,48.46557443458763,-73.8488380761794,-72.58026242773789,29.31247322365002,-86.22495569840555,-66.6750722014686,0
2257,21,34,-37.08545658344979,21.11472309994016,22.579184009688525,122.36107417095424,-149.79009404911997,-185.37813340791388,0
6106,22,19,-188.35530235695597,-123.56715928982244,128.93341688224865,116.49485636489167,-207.1717848006309,135.27412988074107,0
844,21,0,26.57788549184469,119.51643002579809,-280.71099350482206,-317.2925804676387,-55.02544893003406,-115.276120874743,1
1787,20,1,57.899732594001485,-97.55838000403072,-0.7030869212204416,19.997747798483932,-62.64042482819324,46.72999092623305,1
3938,21,54,27.817862353840912,-59.779635529046615,40.410107717554695,129.78398539780733,-54.51788727846578,-186.09639200404965,0
4522,21,32,121.4086552802883,39.45740251606591,-209.7651695329606,-136.44497000046957,248.52958982693175,-66.99488806253856,1
550,19,27,-35.736609964686714,-110.9851633400308,14.96711216608998,23.576520699588134,118.02427930922322,-49.7318494384706,1
5543,21,11,-23.342665988211976,-104.45377693659796,-99.18368253216498,100.50104404717032,-73.97951384664289,18.30302655156279,0
459,21,56,8.114223387437033,189.89131709503064,180.09853100356796,-96.73862303993393,67.38935275163594,54.16450334285374,1
2019,21,32,118.45243523969516,96.68221296882037,-86.17866018522048,21.991880206096614,111.83593324013567,215.32476303034773,2
4650,21,46,123.5673805760538,-195.23423328375247,81.25045293391089,29.907970679175712,-2.0872705002209986,-25.46965588716504,1
4874,22,8,-10.244195622094594,-91.95628772052522,-66.63415184353744,41.73861943606518,-42.4809546576761,7.770806634439093,0
6394,18,28,-81.35641742673212,-140.94499818204164,-76.22670186709001,75.12031411519827,208.50094573596195,-44.41775670571848,0
948,21,30,132.1563862668108,-98.13740777587071,-29.92724602546347,-70.34777420624891,-22.912200477748296,-42.5545936049912,1
3700,22,0,27.10605419584873,-4.821076949386304,-69.6317549171225,-35.59959287334469,72.22941782223181,-115.20642567889226,0
1336,19,55,89.98006170595153,52.12244925022047,-28.51942686165421,78.34575253969784,-14.885315558929472,-139.4048304689547,0
4189,21,10,151.77860501881878,16.89151152068331,-188.22537020630975,-93.24680602480996,61.94926334172203,-46.89496655457644,1
532,19,10,15.85758377019478,-30.195124182281123,-105.0175785055906,51.09722851679492,59.25512521612886,82.53461472112502,0
3262,18,42,116.6401599540287,42.47362234467174,-30.69417986453051,-71.27667017149895,132.82519102228906,69.00808417004076,0
6827,21,16,-49.91381841898309,-5.395541872143983,-15.413595327085394,19.36976320828008,32.14337410138023,-116.47261946924378,0
1829,21,15,23.768819134617043,103.74780969331248,101.40258716848398,-75.36076605408631,42.37697122294503,11.8719441090671,1
4800,21,40,-138.7574747585617,-70.75648156932598,-126.93336759297806,131.9408532151217,50.33886035706758,-1.8794394397604968,1
6174,21,2,55.28078374132489,-7.912388296550487,-147.03256982728962,-98.9568569240601,-25.84423733127786,-42.46893783898324,1
6073,21,15,14.182885028606725,15.327969414059062,4.622378254732251,-68.44672071946162,-38.71665700068898,-158.13186775907275,1
1602,20,38,15.883691391910093,65.18771067779954,-1.46977508445284,17.24297371210861,109.857248880466,44.82504663248066,0
2238,22,36,185.3158623135152,79.97837013836995,15.96441736656078,0.6617656991013021,-16.642578450793216,22.171413058032226,0
639,21,41,-23.22489744528665,124.64730403867463,27.497808297052146,-125.89453861194156,-75.38922597452643,14.22959113471188,1
6757,21,1,72.74382047560015,-119.64395051028814,-9.909520905255976,38.85263754664405,73.8272815891255,76.73282262196885,1
3830,21,27,231.42170426565144,18.01047775893484,-24.60658281351902,-26.63358877075525,-34.17828067966193,150.55987906658908,0
5857,4,55,-97.57832939350652,228.55524246380088,193.90310166768373,-125.62668020698996,44.59275920537753,89.82418370469172,1
6252,22,7,2.830594818214775,83.16098535430277,82.34252054504375,46.38133640406405,144.7385264871355,137.6480670173757,0
1070,21,48,51.98503812853457,-28.279122756306744,-134.59848133993623,-81.11638945966577,63.62400489450511,14.483177435253577,1
155,23,52,-48.76263927556894,30.27328761797911,124.73609250063691,-94.25222972683878,-50.86269460800092,171.0328922787887,2
2295,21,25,-77.89029758771251,-127.44416565076648,-6.709265732927117,-8.713706627179363,-100.07007441154698,113.58567673254797,1
6784,11,43,-147.6652298061885,27.355717138407243,-183.42506844080197,-171.40095697910294,-12.22025038704691,48.22317160103922,1
1089,20,12,66.44439139238588,19.09703656140782,-81.88703749135144,-68.26440798052657,-190.19744803276384,-79.15881588327774,2
2940,20,49,-25.46584855162215,26.504100779223943,-93.6231052864785,78.7673457830753,15.98996902519828,-72.73196573619857,2
6820,21,12,100.30064423541744,-34.16976226293641,-117.36554322142436,-83.59511976527021,-8.291035045692585,-42.15854739841095,1
930,20,6,45.71220732953035,-154.45105756914822,-99.18263758606471,87.2943118185668,8.77242734426544,126.74479814151287,0
2909,21,12,-0.6023679958525067,-239.27344459843292,-212.0661330166242,54.867923229552616,-48.24724013277605,62.5989566649748,0
6843,19,57,-108.00337887251136,-195.7498612451559,-172.13065874368309,124.23110239349842,-5.082362743082792,133.69993582053456,0
6417,19,37,-5.914073699049262,-123.7828542475778,-43.71531830870767,102.89149232059084,-211.8716176058444,45.89601776342688,0
3247,20,39,43.50030409539906,-64.6548585842501,193.22694871882965,160.85559173880975,128.3402515391017,219.17272035461588,0
6351,18,4,-211.70287115642145,-70.98773296727168,-21.58544465417928,186.96093128842895,47.25005396054833,-51.62239739826495,0
5184,21,3,40.28894488575969,-244.55364968840928,229.8885326737336,168.46235955458,-10.794949808278789,-133.2487007031593,0
6040,21,13,-22.852981587227777,-11.283438103978629,68.42387900903559,-15.040057201425473,-79.38866148782378,-140.86329307462498,1
6518,22,6,95.61934317844684,-243.16980854072315,-130.9423564033237,243.09268440351303,78.36712879248897,86.4405893032005,0
1698,21,50,-158.8035548333514,-115.72441704048238,130.36885578101374,58.98060587368216,-37.70806572340371,218.66299811644768,0
6581,21,12,-37.31652764196365,-86.1651372830941,54.097658880450695,105.0468289120919,-89.17935576912075,-81.35220622257627,0
6960,21,6,-73.24468537408094,-3.84115940994948,114.20863621287106,214.61170740695616,62.76941468200485,19.40625747921626,0
6109,21,41,-103.62321291324024,-104.57192927995165,-75.97110846122791,100.92390598061137,-12.303087143991638,142.84360413269107,1
3831,21,41,40.585946793592605,222.02347461285007,-421.7292363864247,-329.40765668608674,12.878835146098863,-62.55713669324695,1
6372,21,20,-67.6950156692065,-80.81918460158082,13.556264006866758,-71.83024512848766,75.0680417195221,-129.12421930271083,0
6362,21,40,-10.5415862347138,113.48024722759548,55.32620398826372,-118.80039049077104,-62.8742763434057,-86.15740322545187,1
985,21,15,-37.44320692742448,-30.51546737388454,-136.14004456073556,-38.746669151988975,-58.17972019330188,-68.73486388467846,1
1821,21,32,91.65821777414416,-156.44802414851512,0.6868758662838093,133.24617662483138,-45.035706457518366,-149.51829429714076,1
587,16,31,119.21918841360714,-112.7600517735831,135.632216128979,128.659316029001,-6.947738107338908,-48.09057886814717,0
6675,21,20,137.60503561769127,-201.42568305860368,95.18293127845514,40.937449895503896,36.53664898029472,64.34794509370982,1
4842,21,37,-150.79035495921892,-16.119976076148745,72.65978270039484,-19.2485530526041,45.63053330581912,-10.39549062903256,1
6367,20,42,26.188439102360505,-36.19155375225327,103.19880647546611,28.635171397684587,-186.51394179705568,-293.0197278970644,0
6956,21,57,-93.28408915309056,209.1239136871998,105.32439932554172,-143.09332537312343,-63.344628192833184,-45.82098747983475,1
4428,21,52,-73.3947496144311,296.0212569953793,133.705788642572,-175.44425576856423,39.164956295739,174.1503620959107,1
5550,19,57,-7.262726977718252,-67.22787830699968,87.71687709905997,22.11270463937332,33.91598944183588,-56.41782339680269,0
3557,23,7,-53.01326614924727,-45.62884732683181,-152.85305656731825,-0.789020766479609,71.42175097984207,54.94215744527001,2
1395,18,15,41.185818293124605,-209.30115512872453,81.61864638979188,104.87295542433908,-90.49345236755686,43.63126429591453,0
264,5,20,-165.9037422736017,-164.32588423173664,73.78018550041861,44.92078307948411,248.22963305974525,168.47699371889072,0
3547,19,34,-219.45435043181703,169.14959467328572,-384.2491480862435,326.1356929195288,-42.25785721509599,-218.21735040418557,2
4357,21,26,6.825248090815663,33.43751489112896,116.1493687181908,-28.626106400062007,-188.97287749549145,-15.974608998153425,1
6384,21,46,-26.059249056244425,195.18522662227397,39.39175059701387,-163.14379652969677,-80.92489453910353,71.27117132652423,1
5655,21,50,8.789296117893823,-10.621295726453306,-142.70234350754123,-128.95409565344536,37.92222490580295,-178.31029295191817,1
3864,19,42,-138.32891586491235,2.761128458871509,-84.99501324582587,-55.00772360138146,-9.435753301293076,-96.59842603863156,0
5805,21,34,-54.381867379455976,-131.90449975684362,-70.91665882625512,76.51937319141358,38.76818390623541,-118.04245293599097,0
2400,18,57,249.51659093647928,6.339511849356394,-3.770800195381363,53.04135764588903,-112.19455235081683,-23.04218545845068,0
5050,21,27,35.01618619075082,-191.73766957191745,-88.20799493139295,226.05602368345075,-66.08401728712127,-47.128463522379135,0
3711,18,21,10.929494879627798,118.53812353751398,-248.62757029643748,197.97952978320347,139.34089530546086,-6.041899262104997,2
246,21,10,-140.19775184343942,-81.4861848800772,-69.08731695030677,-35.79386141607241,39.22569879813757,-59.06925664277266,1
1594,21,16,-0.4423436949394347,-49.673265169370445,-2.6331715448526416,-30.512295623536943,1.8372807232613917,55.10197950765821,0
6805,22,31,195.52042781707732,0.4774594275315014,9.093230525347495,128.04605084890318,92.83063296697594,21.35060355434125,0
5973,18,3,-5.507601202657656,-259.5319208452678,-140.51807136431796,240.7546354464671,5.381271971645548,-77.67956111148887,0
923,21,28,-144.61364951873904,-50.57071136643329,-95.74267224557636,-76.02582813785764,128.26209161506011,96.51463011786755,1
4310,18,26,-161.43335837721736,98.27180227757218,-20.32400462341472,-124.69574232083544,57.14698883960087,26.543981148539203,0
669,12,16,33.20949650695906,199.22409315634545,-345.2982566163268,279.59190213924404,-112.06153687193172,41.061528885718346,2
3604,19,36,-0.8934893325574754,-49.3780235138398,-29.69187464842267,-170.0291701179063,-23.84692506799417,23.04451722987702,2
1910,18,0,-367.6108153670243,-3.5927642407546867,66.61527871998953,-36.39744597171892,40.649785756878806,21.280570588551072,0
4865,21,25,72.32080340391416,23.962527531231924,81.04370540274194,140.68507865925852,-30.040698354035868,7.846695019136689,0
3958,20,33,-135.6929483736546,94.1175483549938,-263.0105103476681,-224.5437185236651,48.18634218990488,19.82463283537407,1
2696,19,31,-47.84517883881959,6.315353339877284,38.234234475748224,-115.0627810143813,39.51787757018907,-140.46590148923752,0
2591,21,52,24.58548605483271,-92.6713692173527,22.16075965200836,157.71983807611707,3.633523204463161,73.41009763666085,0
1781,20,12,-130.2963649781725,-76.5283651447251,-89.13182931546868,-72.93815129563323,-17.43122297803767,-26.440824368259022,0
3013,18,52,1.8327296528424883,-71.22420608028723,135.35038350359176,211.16814310900668,-18.25560958557848,9.465742101555913,0
2307,20,20,17.250191317209023,-97.90050407426578,199.2498059069533,247.00048984412277,-112.43396148822671,0.3586061053875531,0
6049,13,3,51.57160259342351,42.145330534938665,-72.79739660508508,-105.39201391287922,225.0173502733313,26.78789049612293,2
3690,18,24,-121.61628856981908,-50.43249807797918,102.54963456736604,93.1017111271948,8.252777205455075,-73.17882076972508,0
687,20,53,-153.93561766127246,-205.47536231459517,196.77265034782195,195.5613145422014,-37.89720628427521,64.24722606748739,0
612,19,52,32.38557127857985,-218.51907743376572,-151.15058940032142,251.6113429100769,-153.08428398200894,-23.265634175693425,0
3200,18,4,-23.235485442769225,-13.478651004003217,-25.073713942782422,25.92553395160191,-20.302378742165665,85.00770383680222,0
2267,21,10,-79.86004147967675,-231.0337952316778,115.81553036638785,106.28712754588224,35.5709995494909,-15.400193204096112,1
6710,13,2,-110.9370772893348,23.974670016549627,-7.620053019665196,-78.28928315135633,159.01481867687923,51.15250700777596,1
5309,22,40,34.15742006523541,-74.99395746750042,-139.8174898372015,197.04875061602044,111.67541369139356,-87.50363998425594,1
1898,4,14,193.45188443500533,-175.1031479227287,-133.17545285125024,106.35996034659745,143.37845578914306,57.9794516168572,0
4412,22,0,-62.48640475055608,-146.2031797292146,-13.450649487212097,-91.23367106033406,-124.21336461878892,-67.2707052412902,0
258,21,22,16.83552255753368,40.28809746408293,81.595690539975,-32.07598656008648,-110.98862088693984,-35.09541320459913,1
2924,8,36,-115.32695532913483,184.1139467292605,-334.45363836092554,245.77892003696897,-67.94441067524953,-44.79971189733972,2
2822,21,8,-47.5503237445324,-23.055583962348635,97.48578131908144,1.0988957455189463,44.52774094539693,40.647329565571845,1
3339,20,30,54.51270659522128,-122.95636506326784,-146.0487436571997,-208.7537969842973,-39.77802497134105,38.19231605952088,0
3525,17,41,-78.52297960255248,105.91002164307685,72.4207855127081,-87.36026004959162,-248.859218125904,8.063028654216788,1
2285,22,53,91.01875958336986,-237.3804614585743,-92.97702231389748,285.4228625198999,-2.378211239740069,50.272185156516095,0
484,19,52,42.66093003589462,-55.38010209034557,59.04276462207413,9.31724335105014,23.519610904537952,102.29225993066328,0
2211,22,32,-24.920587259280136,-92.81650492625376,63.67999851534452,114.38497960339532,-12.98256770674618,-66.52089418160936,0
4318,20,41,53.969583017630505,-280.7054522072417,-191.1865806140568,150.45022605157465,17.861708550303813,36.70925208077938,0
2555,19,32,-5.256294668290364,300.31202233320727,93.48101953131447,-209.3202484361331,67.36276572519412,-129.67141237512556,0
7,7,34,-103.67332867715037,-234.69671090707288,-103.49940043746062,98.08118694877292,-28.15625282424015,45.06858288378315,0
3657,22,33,-42.38256666119787,-155.32204124828627,174.6462831051235,181.4705413618452,-91.65200609061075,-0.3070580145135723,0
5927,22,21,5.925160804010936,146.62942083258395,5.499079669091289,-51.263573578778335,-214.5877505588504,12.972974345504056,0
2426,19,44,-156.7417539016228,-274.3711342321273,-158.1656530590621,109.4491686077867,-50.78355031672723,34.07905578830204,0
1814,10,5,61.50618650899007,-112.18502232539292,31.731293687096557,30.787139802377105,68.05580997443448,-130.48926722893074,1
2274,21,17,52.353983488743694,81.49704855565507,92.11884345562709,-82.16617558179279,23.0483603301682,94.24516629071374,1
1011,22,2,10.125431560249526,4.376739165362908,-33.78573804475339,38.91117073487818,-71.92415423701092,51.07135626630864,0
4724,21,38,62.956509477155485,-15.840401338062382,-38.10300750677405,-75.83006662187152,262.884747313836,9.776135212293118,1
1067,1,42,-7.391608035064394,-150.0363703430823,66.79331596032132,118.95473383116544,-66.7459946362223,120.46383654954774,0
1991,21,33,103.8623859239894,-86.4442385972763,-71.16358010645861,14.272773385909254,84.96986357816867,-86.40270291378647,1
3970,19,30,-15.110831524857907,-177.99931272749282,141.45379784101166,89.2933787004063,-38.89397272889329,130.91442976973772,0
4962,21,1,14.99205887209332,-8.533961836557857,-137.2003360179614,-158.47216317592873,-56.38549768302883,93.51042908656896,1
3867,22,15,-49.96553684578179,-222.6145553363766,-111.2629858882781,289.2862307750439,14.46340791754892,-110.97747289625951,0
6239,3,42,46.962649888746,8.903734196743452,9.338035228329977,24.389141302489115,-84.91356948852841,175.37242669457137,0
3048,2,55,-28.45922887372933,-75.05657513687854,-8.973356487626427,-19.985468579950066,75.18245789808886,191.732850112047,1
781,22,52,-115.22383518759467,111.99439472603332,-39.22938751302115,-6.913352635188419,-129.49337093707666,82.2959640126661,0
6795,21,7,-85.0604176111273,118.73128104564388,181.62400753060157,-63.52157685733931,-46.03825145769286,172.95757351353433,1
1749,21,49,53.5277447486686,-115.6334819933547,-36.78443052528118,67.74356722380006,-39.41784559999848,-42.2644612198858,1
2791,22,22,136.06453846380217,140.8734195145002,39.308895873456926,-127.33948854743176,-5.705288665824701,153.313861810514,1
1091,20,2,-185.2075217920353,-117.3458057378724,-52.53627231679123,75.26028713879342,-33.03617753395865,106.32358914985048,0
4818,19,20,82.37131879350042,-250.9938731922796,-194.69043242087105,88.73264980669559,16.8301403109856,53.699083653563285,0
5956,18,12,-116.68458306816932,-38.973636486648495,18.302741749019837,171.66947536042977,260.044197517235,17.989699458388564,0
5673,20,53,-37.77510806409761,-330.79969328610497,222.0196545508651,293.6064608925389,-112.89704708671728,58.15907051318064,0
2608,19,46,-29.244582273800056,-141.9059217850806,121.74332506406247,106.64827516588514,-190.4320883771006,-25.637645040099954,0
5735,18,51,118.69700074799346,-82.98783101218349,265.0071856206186,241.76371302957463,79.12980408283661,177.38191617546153,0
2290,4,46,56.37031277521356,113.7505562064456,-3.061006642099029,-117.13417176562348,9.136738140597208,109.41578629270712,1
1727,21,30,-51.977390848213446,-22.882866070956048,-133.11326189853122,-78.18309899171948,-138.55188705333015,-112.88715265617492,1
610,20,0,168.32867179683873,175.60198560846823,-32.205677784912744,-78.39746121675854,-70.71251944989858,-23.488677339001,2
343,21,55,-16.680400861737606,-58.00858474526007,-10.14633029354799,-62.346951709252885,-18.686883827575716,-71.44401979097204,0
5453,20,45,137.2960067797432,-219.8807113494496,141.79417249153065,-20.154440566159515,-84.33841234262124,152.41539003404847,0
3750,21,55,-29.99649664243479,259.0579437872203,126.67739493223276,-169.6811155321443,-143.82246842190222,-12.151831264398457,1
3215,18,20,-7.993108430081806,29.88811251139666,-61.05549146929895,52.355923489030864,-3.203396593898843,119.57531758113517,2
97,21,10,55.34594607855837,-11.517981211609118,-8.162171911313,-58.9304094593336,113.68602742989368,128.8353350023911,1
5702,21,27,-105.65074120011806,-67.14891641731197,-84.16146096615171,-23.710184644746064,100.71707357920072,-49.661295771314215,1
1537,19,35,-77.23151015339164,-257.5658685969701,-102.00044273673232,220.11349259202228,310.0047522960433,-67.27278429807608,0
3588,22,45,90.551927173552,-161.32103700918776,73.04924595863967,79.58502812350787,176.93463952722226,-48.84997663605689,0
3648,22,22,-64.55303752167919,-72.00916873312747,-73.70454709516297,128.8643153807199,-92.2249012910579,24.23268376047662,0
5566,21,15,-62.40275083904875,-10.566088528114667,-155.39100862437627,-63.06769369741488,99.57918601883328,-41.88046230245349,1
1517,5,20,-28.92915477098254,-93.27999780517568,-24.332795901988863,-99.94920776664696,7.273655340622461,-123.4025312396202,1
6153,19,52,14.943823845379365,-264.71749974761946,-51.86708877309042,214.7604297772592,58.76011540941132,57.34990762903318,0
3669,21,24,13.27474281811767,0.9166555341765692,-89.16564750636833,56.696475140974655,-132.1596521843463,-22.954181209635788,0
2090,22,29,87.72546364812226,-77.33670791690112,193.3211915221393,320.01723030510175,-92.78739478378375,-54.16077979978217,0
572,21,14,-150.05906102067104,40.32991461255124,155.8017774147716,200.2019019018605,-70.90223206513683,-28.774494242904147,0
6357,18,59,-39.81283528751597,-180.3451636163839,291.06420136932485,240.50647987858747,98.27587530454625,35.31262603236002,0
5807,21,23,-8.346135939323506,-80.58711315449439,33.23689444887385,-3.9970994196138583,81.81327976600537,-3.818782230805634,1
3062,18,54,160.12744238100836,-62.15654716281016,-113.12800859658788,-29.46951050273308,-295.1446135266329,-195.50986991968168,0
4420,21,2,-260.0417818593474,-112.37118066314056,-32.75819280018796,4.558386562134986,-39.28655780235338,-37.98604222513092,1
5058,18,22,-12.302989262920615,-115.13067362007392,106.52744306468378,223.61273136358116,-8.125568175898813,178.63728882017378,0
5260,7,30,-0.0412065206007098,188.00312475668647,100.13462233469971,-142.7379611817271,77.49781094347126,144.68489785513324,1
4671,22,48,-85.40700439645367,99.90572055550328,-138.7043933308303,31.99036099118173,-88.73216750693724,35.65207606670221,2
370,21,22,-62.98347887761351,-74.1316945062002,-40.50787471249279,142.95655841650202,-103.54027069134044,76.98471594589691,0
1938,21,39,-88.78190902641528,-3.437293634646499,-173.9435618385027,-26.82846959464421,-77.83088697334054,4.69931938232291,1
4937,18,11,66.02756692887772,-277.6377377792496,-217.42742024942171,248.6968522926124,49.67518205649505,-70.83946964725855,0
6037,20,59,-52.94701052872692,-13.217031439046734,-72.63870603258073,-83.3178543943539,122.69323315696867,-5.393699381001484,0
3670,21,56,72.77743822984061,144.59841714773094,92.87341039292092,-99.17837882790508,44.36873518442263,-148.3014204729133,1
3652,21,29,-32.931803850168265,-46.7440655489946,51.1955779587316,-9.38633009726554,-110.20578079826824,-24.77365622021053,1
2361,18,7,-261.7479832551325,-290.98431917429303,-148.29098898125625,164.55431940173062,-9.915759552816386,-90.18229271094052,0
4343,21,20,-1.7555051248791,-166.61998034317114,-41.31760549881791,36.50587082517376,-78.54698577429538,33.02615310600107,1
6416,21,39,-83.71015637313516,-69.14021416958347,-47.45093731404905,73.95732352838628,-37.71456317762423,-113.93866789372578,0
3737,21,10,-62.180835975328,-153.37269428705048,44.58705737895614,-56.72432447715335,-73.62803359660421,-114.90132527151248,1
4290,18,47,23.58237905043691,-32.987321677993094,-44.60465827138893,194.1864774727117,20.79972472799756,-31.61860599848038,0
6139,21,36,-22.99928877920252,-101.05645869696843,-29.0166681860285,100.5889857695883,56.55290487435265,6.92578407583523,0
5605,8,41,-201.02579048298108,-68.59073476599904,-54.65121585645319,-116.28053671214283,86.78056202179253,47.60902115227924,1
1171,21,50,-110.23653950247558,-85.49279034767854,16.295913587301282,15.16343277856256,-55.84493870873292,123.98416442211612,1
6095,18,29,-21.715189614177064,125.73389974649662,60.28016267977898,6.687224203585207,-59.17252619545484,-114.77196941599937,0
1422,21,35,-2.1747940452439893,143.4237367155095,-350.6395446964417,-179.790381873539,53.737235390485296,-19.454146339374923,1
6275,21,13,-59.55830897011647,-118.2172714203596,-47.60061665216947,153.59335897316518,40.32946590257613,74.36831595252035,0
6154,22,16,9.481955344308822,32.90454405108916,-105.13819684731337,112.60857294095908,-52.38661691949393,-135.62962550284342,2
6128,21,57,14.883281134160423,-133.8870563646386,39.29660856439408,-128.5340066624889,-87.99293293718979,8.707922333012647,1
874,21,41,-44.42004401123005,165.5955090405929,35.6186258452255,-134.46298545769667,-69.70876437458722,-182.9119341991368,1
2297,18,20,117.974059169999,-236.26853456635493,-168.8270350178063,163.07792899158332,-217.96750383951945,-1.737504021598924,0
2643,21,50,-55.393983373764776,149.67218079768,143.5827362686626,-92.45532995128634,35.64389206797473,147.1913088442217,1
6060,21,24,77.40897418808363,32.86889042758696,-158.15579350316037,-295.1615172542734,-203.50309242512415,40.28107533677981,1
840,21,53,-130.06705741295022,-157.58213032926514,60.0985228216671,-60.36779584727186,45.08845513554035,65.25733657097909,1
581,21,33,27.675301466239656,-124.26753654009693,154.82126699686535,132.33812910743217,25.88988526040554,-125.05149996847273,0
204,18,36,-114.70829191199172,-97.03912973166166,-122.2898727050622,150.52519531621894,-53.065402124837455,5.7607759962430425,0
1641,21,51,6.565056650575421,-48.74599577813519,-25.57618604392716,-26.53190180273041,-15.53385492071924,43.98977881950737,1
2014,20,47,-34.010756246625576,-80.25068167284682,-146.31518632277505,0.2707604385394524,-182.65467455330557,154.6329421627423,0
3253,21,7,29.976869195985167,134.51268719759915,69.36098009825747,-120.34750356487228,0.2027533035507575,62.644195485035134,1
4302,19,37,101.17693120131352,-121.85893799301073,-136.04930330932697,71.16713238870747,-135.8232581023154,38.612652684429264,0
905,19,15,-83.61294919043121,-126.66808064630912,145.44813871579285,47.203406807358746,23.462906942427388,17.690923444931318,0
631,21,2,39.10591901886135,-114.61978322830224,-0.7170201351155758,16.451548341190282,-44.853038541564494,7.994776605601324,1
4950,5,28,-46.76030411413743,204.4918660766101,-427.6219738546929,-243.63924203782315,103.38944341340432,174.23949870052377,1
4477,22,29,-43.61895679454806,108.11762427743749,-339.4108736723121,-58.37277280377279,108.15628396413388,91.06415071580312,1
1974,21,48,-0.8789312374578497,-1.8767776552405917,-165.5235828641453,-101.41286559598046,11.845204885881712,25.79898461149428,1
162,20,25,-132.26779724081013,-70.7930583500359,-56.12054028668743,-117.79044032970016,6.019491736422617,77.9627153175533,0
4763,19,31,-125.3499598360839,-134.51166120674992,248.628859019984,246.57200696303204,-52.15542739072068,-109.36066094531898,0
6283,10,37,73.51876871144741,194.2620617710379,106.22135106991522,-139.8001144109969,143.18887191245113,-108.5687904555047,1
4439,19,0,98.21689098426955,133.28468191486667,-38.73093801468245,-111.66360836636906,-6.753069106687295,22.966257329601603,2
875,20,2,-110.2354208976865,-30.14504710222661,-61.93465926198181,-27.837698127527545,110.4895551018012,-6.25119061192812,0
1431,20,53,-62.851078541145725,9.694546717792264,-27.533039033524545,-143.83703148742944,116.72771359445284,7.050331497752715,0
5891,22,44,-212.86131656759756,-217.7791416486924,79.23784069287856,-84.48318649321867,39.56632485957832,-62.17473974588147,0
4436,20,25,-92.69153117481328,76.5382560440311,-26.595294556494224,3.7417199437276616,184.6776452538191,-7.199247883677973,0
2856,21,54,235.01170599519173,185.2944719089088,139.99227832853074,-145.21055843543476,115.91883142810016,-105.34360623435096,1
1861,8,10,228.38246819866464,154.55169395599046,-55.526156559155694,-69.63704582697753,-46.29263305949131,37.0556842128693,2
2659,22,49,-20.795288237509897,404.6442806320224,-87.52895848609782,26.32223794600126,-34.64835246707156,0.8990962495625261,2
3384,21,33,-37.25487009177692,-239.9560600964378,149.9544778746892,38.020923749239714,-27.155217636157168,132.3186795927807,1
6422,20,46,-52.542964071565024,-92.79593092780402,-56.447636884250144,158.1274912661093,127.79893514434217,19.806826810068763,0
4617,14,14,-152.09212538127713,-128.2497129302735,-8.179902820571083,7.472220144183172,90.04534214746175,-20.98170836279992,1
3331,21,22,12.133399330717772,-31.785011071047283,-69.66829968194794,2.474988334076522,119.2300102163542,-5.8909534007797175,0
5722,21,54,34.093040557173666,-213.1928157965048,125.15973088134533,43.87322502183064,180.8122780095951,-141.33853411989267,0
5253,21,46,-119.71328682833528,100.04712822781627,-250.38486594601085,-293.282573977481,71.94577027062566,-49.70775745636062,1
4866,20,13,-8.888140594322612,56.90478390945037,151.99793042208128,162.3167270846923,-42.269128593043945,80.17003657146272,0
2096,21,58,-4.344070809460086,-28.531643653926142,129.22163910679902,102.585105834036,28.719842550347867,-209.84132667946147,0
2003,22,44,-115.04505480348016,-7.345628504807856,-15.343588426657996,-4.895675262873822,-87.31088746200344,25.4602248126486,0
546,22,25,0.6544739946636579,-29.43402080103455,146.74375765182836,93.33374250847946,-56.37845827925885,101.43908186519988,0
1449,21,1,92.31553889346716,-162.84902911826754,23.542026570407803,89.07043982799033,-16.65601001135604,177.92662909962883,1
6191,21,25,-66.01236739595583,-14.74400604663928,104.63751520193269,-18.077923642493754,-75.65523338968714,44.82802881409409,1
2610,21,46,-134.10610887774726,-148.1795459333892,61.436647713439264,-137.24072513906003,56.112302503218814,-45.87267507335252,1
1900,15,26,28.656651074230663,79.68599129398255,-269.21371984545226,-124.07262510283998,-147.50346312696135,-34.355506327300326,1
5509,21,35,-205.84889230512815,157.40332514653034,72.56734104193183,-123.84898111401048,-61.3490246341339,-102.75865810932892,1
