Insect,Hour_n,Minutes_n,Sensor_alpha_n,Sensor_beta_n,Sensor_gamma_n,Sensor_alpha_plus_n,Sensor_beta_plus_n,Sensor_gamma_plus_n,is_day
1,0.9090909090909092,0.2711864406779661,0.6156540181789493,0.5999844693727608,0.2914880792566337,0.2641000767869817,0.3839687872165833,0.5153001854351545,1
0,0.8636363636363636,0.22033898305084745,0.4006583120914029,0.633299732729519,0.5333079417838527,0.4359277862041383,0.257779967037348,0.6199635802687338,1
1,0.9090909090909092,0.3898305084745763,0.6098376598344666,0.6479031598815282,0.6509180654689275,0.3760368811723625,0.4390015275568637,0.5533835950006548,1
1,0.9090909090909092,0.8983050847457628,0.5503406716994929,0.6009283458491832,0.275604818828688,0.3221065370019802,0.41682882598742543,0.37997261582723957,1
2,0.9090909090909092,0.03389830508474576,0.7288367479270976,0.601741913323626,0.4867384315065807,0.3931982677296797,0.3728613659864735,0.6000716477828548,1
1,0.9090909090909092,0.7627118644067796,0.4369489251187259,0.37764069910273174,0.684662193908455,0.504044754353263,0.5741635494190195,0.512452127207233,1
1,0.9090909090909092,0.8983050847457628,0.6401666678417399,0.5305113724799109,0.5803481996753148,0.4373581493956634,0.5084553363044816,0.26038718243408565,1
1,0.9090909090909092,0.7457627118644068,0.3723992223154893,0.6683968393682846,0.6884866962826004,0.39208771083701216,0.46741488866174125,0.27989067474703866,1
1,0.9090909090909092,0.5932203389830508,0.2346310319319948,0.43354299301694316,0.521726913755988,0.6520663969905345,0.46887141904095486,0.7589219261339922,1
0,0.7727272727272727,0.11864406779661017,0.29553831119812424,0.4089417435037963,0.5324618459814762,0.44480870280751,0.5178733510704432,0.7324329481719399,1
0,0.8636363636363636,0.864406779661017,0.7214981473383224,0.4693043712819996,0.6499297959195189,0.6298255650507714,0.5360963250569797,0.5793093153475543,1
1,0.9090909090909092,0.864406779661017,0.5026131820508628,0.4130311293345013,0.6743289071817639,0.29807218639156197,0.42575578620298105,0.48435950903369285,1
0,0.8181818181818182,0.6610169491525424,0.6070659285428934,0.60568447940971,0.5789840645852047,0.49548307481775417,0.5678170931686755,0.805598408922871,1
1,0.9090909090909092,0.4915254237288136,0.4644303361393666,0.3945264052800471,0.6280907962514761,0.557062955018118,0.3571484569214475,0.38309225526011004,1
1,0.9090909090909092,0.4745762711864407,0.5361674668417035,0.48183043537174747,0.5130283393050238,0.3559682247590019,0.4401454018331836,0.6215676191852773,1
1,0.9090909090909092,0.3898305084745763,0.3600415688954808,0.4792522403911391,0.5145094187069942,0.3877623701789756,0.36446927316996525,0.5015567648100596,1
0,0.8636363636363636,0.864406779661017,0.2978840590999971,0.40197545632646575,0.5184725351925034,0.634551405897065,0.5080126929799775,0.5426633992513205,1
2,1.0,0.15254237288135594,0.5090369168247796,0.6163536015458847,0.5102186980061059,0.5199802950995224,0.5913846894161532,0.43649309451125806,1
0,0.7727272727272727,0.6949152542372882,0.47767962009882775,0.2624276541921861,0.30919564341626726,0.7104858240163728,0.5288537534952514,0.5438023271458793,1
1,0.9090909090909092,0.7288135593220338,0.34985010731841304,0.36533229143481905,0.7043662458471349,0.5222098034510538,0.421504934756492,0.6308441276170004,1
1,0.9090909090909092,0.9152542372881356,0.4787526455368532,0.42525608729530634,0.5785759954079663,0.5327154392502844,0.5099150096269484,0.31590446701519087,1
1,0.9090909090909092,0.03389830508474576,0.36488216389395395,0.6398994061302787,0.5267748276704305,0.33394981519878136,0.49178721520024715,0.41978800447399534,1
2,0.8636363636363636,0.05084745762711865,0.5227580422003535,0.4839085616760051,0.3257073354844963,0.4861163342226723,0.5309674917804142,0.43430018681394683,1
1,0.9090909090909092,1.0,0.4559579826560376,0.701574399913329,0.6193135149662811,0.3096975516314037,0.421678146266822,0.48200603182459784,1
0,0.9545454545454546,0.7288135593220338,0.15014277928234646,0.4515078048432927,0.6450594743150678,0.6993246834498646,0.265349707304351,0.4790310438779168,1
0,0.9090909090909092,0.7966101694915254,0.41649232268445424,0.5461330629398233,0.5476097608978716,0.4002315282711922,0.5042317578229397,0.42514556599760944,1
0,0.8636363636363636,0.6779661016949152,0.5810336029923385,0.45696794013007275,0.7594334808643023,0.5871541761658501,0.5193640561878126,0.586478531972674,1
0,0.9545454545454546,0.6949152542372882,0.5067984333153444,0.5637028256014246,0.6045981147351674,0.43149649236028426,0.6761582148036607,0.43525631410115445,1
1,0.9090909090909092,0.3898305084745763,0.6044787159416475,0.4287887836953586,0.611411380953535,0.38088800728470923,0.44301155761986444,0.3361817853668351,1
0,0.9545454545454546,0.559322033898305,0.6062824209104086,0.39618647957736464,0.38433003560174533,0.5989418669399945,0.4063365402431883,0.4202630749630522,1
0,0.9090909090909092,0.6610169491525424,0.8130990407667101,0.49939617315438345,0.7391397890788169,0.5307534640028178,0.5275490851731944,0.47769664614274915,1
2,1.0,0.01694915254237288,0.4315824209880239,0.5650799889148842,0.42999771787384966,0.5836728384587703,0.44474590940825137,0.392843335187451,1
0,0.8181818181818182,1.0,0.5576077828274077,0.4325421705373666,0.7233215535944315,0.6856037082456007,0.8754520345837206,0.6159369004372518,1
0,0.8181818181818182,0.1016949152542373,0.643476960616777,0.5304521484521378,0.5516433528475865,0.5025023329849082,0.5739221415270146,0.4307024198927875,1
1,0.9090909090909092,1.0,0.7189139197093655,0.5615426234174734,0.7177291551767786,0.4867063960144563,0.8405229598290592,0.4830184682093857,1
0,0.8181818181818182,0.9830508474576272,0.3020646826969433,0.506755736597476,0.5972282520828112,0.5818938080751422,0.38581040791449706,0.26017895091989246,1
0,0.9090909090909092,0.1864406779661017,0.6705758934052162,0.5238777022697811,0.6924589326711793,0.5311295491981027,0.4010545828635927,0.6045126318310271,1
1,0.9090909090909092,0.7457627118644068,0.6420190160449163,0.5947200867846394,0.2294063912449713,0.5019285072288665,0.6356766896838891,0.5879924173081027,1
1,0.9090909090909092,0.4406779661016949,0.7048978626162592,0.5999576814611361,0.30385771839864456,0.2299304046946929,0.5918485499764241,0.4889294378199356,1
1,0.9090909090909092,0.423728813559322,0.5519410506943188,0.732854487283795,0.6496014661146654,0.3372685058147272,0.4572366214173998,0.7026238338551032,1
1,0.9090909090909092,0.7796610169491526,0.7012331400639353,0.47036502887960385,0.45581108208239385,0.5999973595626582,0.40633777678930527,0.6874975788101708,1
2,0.9545454545454546,0.1694915254237288,0.6663534989011316,0.5612941811737134,0.289223331642582,0.7227901871831139,0.698759151426144,0.5143942268087528,1
0,0.7727272727272727,1.0,0.5695864756940969,0.3275640961731843,0.39295511259413785,0.7776490282193703,0.4255307747369473,0.7041423373800559,1
1,0.9090909090909092,0.15254237288135594,0.23471625439575203,0.5366202465994453,0.36848798896933765,0.43299374268309615,0.31160123818790403,0.4841215700697199,1
1,0.9090909090909092,0.1864406779661017,0.5406511360430126,0.6092344110317142,0.593239182058604,0.3926897026587346,0.4179197142283881,0.556343359092695,1
1,0.9090909090909092,0.6440677966101694,0.4593082339858896,0.5178928980937176,0.45681592297339707,0.2884086057265502,0.5152093467416388,0.3452869252904202,1
0,0.7727272727272727,0.9322033898305084,0.6150645152720824,0.6436373854200492,0.5714357187888723,0.5528670063485657,0.4270396185728361,0.5664468263114227,1
2,0.5454545454545454,0.11864406779661017,0.6870916070405909,0.6415110342223238,0.49295043862367177,0.49825287017044095,0.5349746374887171,0.32763437685121244,1
1,0.9090909090909092,0.711864406779661,0.5645876523969834,0.5184456534951498,0.38988705859911493,0.5122709647581435,0.48371724195655297,0.741310223191198,1
1,0.9090909090909092,0.7966101694915254,0.581146268568534,0.5048669959297979,0.4459132307877383,0.4070471703940959,0.3307406842238841,0.4730848724710838,1
0,0.6363636363636364,0.5423728813559322,0.5215853766221402,0.37139079803745717,0.7445832551986662,0.7547726751512492,0.500266364323376,0.44654787813909386,1
1,0.9090909090909092,0.8135593220338984,0.6889665696419269,0.6094204057881315,0.6007768739007522,0.3955448787047947,0.6748298354339066,0.46204523675548426,1
0,0.7727272727272727,0.7966101694915254,0.670160631922538,0.5251754271069119,0.6186189230849246,0.5865311779401142,0.6121878833619044,0.43982023478812304,1
1,0.9090909090909092,0.3559322033898305,0.6205030986206994,0.6047396995234852,0.5403172547426706,0.39844603646843346,0.19890625916177,0.5944052938564858,1
2,0.8181818181818182,0.3050847457627119,0.49763820423801725,0.6228145915767016,0.8288023111505366,0.23796919504054237,0.638655204889478,0.40879106071013144,1
0,0.8181818181818182,0.3898305084745763,0.48820378433880296,0.3806962385446347,0.6905211134801126,0.6853089455186464,0.44208950379118117,0.5849231514285639,1
0,0.9090909090909092,0.5932203389830508,0.34448556362435356,0.44492481014658053,0.9229433910508574,0.7317823769730232,0.7843942218672836,0.6895183367148523,1
1,0.9090909090909092,0.559322033898305,0.4748669179238607,0.568901302582151,0.5499681480644647,0.43856975898433437,0.6168986411734966,0.39855650708777646,1
0,0.8181818181818182,0.3389830508474576,0.3832916189792435,0.45844593631100494,0.6083479584316,0.4606568346539179,0.36529934456751967,0.563969706375967,1
0,0.9090909090909092,0.4576271186440678,0.33133256804755024,0.4874748266387172,0.6918085268812527,0.49724345085747423,0.608750897971957,0.4477600781755792,1
0,0.8181818181818182,0.3389830508474576,0.4361797965122723,0.49943746042559983,0.42145203724542346,0.45922424711380494,0.3259745217224588,0.4854113160088128,1
2,0.8636363636363636,0.3898305084745763,0.7267134694075108,0.5336881906030808,0.5152205457581158,0.2778551863178153,0.29576675328231516,0.38518872806139265,1
0,0.8636363636363636,0.8305084745762712,0.6902343864756659,0.6115809929658599,0.5281408337958946,0.4657238792360928,0.4885059674393966,0.44590851428157685,1
0,0.8636363636363636,0.5932203389830508,0.5242638717989586,0.4597146061818382,0.4199651547769646,0.603792891602624,0.4075443963082189,0.23412199104849282,1
1,0.9090909090909092,0.8813559322033898,0.5131849430522669,0.4670038442258581,0.549042829645925,0.31248682133499184,0.5502808605689952,0.4883200560877689,1
1,0.9090909090909092,1.0,0.7447696076068268,0.5296157827432241,0.38360574909413425,0.4450586861857995,0.48354382286786557,0.5781638312305469,1
1,0.9090909090909092,0.711864406779661,0.3644798895655494,0.6955153998697006,0.09257903227055804,0.2754258969015307,0.5667269518299911,0.40040224291404214,1
0,0.8636363636363636,0.3728813559322034,0.22794467714283154,0.5101645291265827,0.7013182553508008,0.5502680423683809,0.31401055279867685,0.4220568709935954,1
0,0.7727272727272727,0.9152542372881356,0.3209566891301188,0.5011852350676285,0.4957215453557455,0.43034062047181365,0.49547956579166247,0.4110545376644137,1
1,0.9090909090909092,0.01694915254237288,0.4182175304454658,0.6547847399128427,0.6659936076245682,0.39944725182868596,0.46207179851575275,0.8767435409940018,1
0,0.8636363636363636,0.13559322033898305,0.5856194429319929,0.4641083285651444,0.5333446455245052,0.736590538415219,0.2930024598456195,0.5758776790898826,1
0,0.9545454545454546,0.4576271186440678,0.28354141238348246,0.45487023457013004,0.37933429611676156,0.5600763032557007,0.5455115565028044,0.546975459292394,1
1,0.4545454545454546,1.0,0.38670148397145443,0.5071015918593307,0.6313406758934097,0.4861614052172167,0.5459181043512933,0.394039622256213,1
0,0.4545454545454546,0.7627118644067796,0.34748227293019107,0.28427058596784416,0.40437975486786193,0.7151285041145401,0.6288083903891054,0.672844853349327,1
0,0.9090909090909092,0.4745762711864407,0.3391050024474276,0.4327350015500151,0.474478074338859,0.6984919079900678,0.5649898843726782,0.6469019109283943,1
0,0.8181818181818182,0.7796610169491526,0.35063247656453006,0.5489032955352233,0.4738574072597107,0.46943961552597463,0.8573030107399526,0.5986344130890326,1
0,0.8181818181818182,0.3389830508474576,0.38166882357715626,0.49755072295570024,0.4768858501641534,0.5585955695628969,0.41270889203025146,0.5443387176967363,1
1,0.9090909090909092,0.8135593220338984,0.781662669284098,0.5668264762845985,0.4848858601597993,0.39956058619486223,0.3891681196435951,0.39679327512050677,1
0,0.7727272727272727,0.3050847457627119,0.37660676714562474,0.3658387653497801,0.31664494954366085,0.6782908532295707,0.4511595065432536,0.6752845442117148,1
1,0.9090909090909092,0.8305084745762712,0.5793482648357849,0.5883980291958102,0.5272392420719711,0.38300698498297564,0.4637007466392203,0.6438133406381891,1
0,0.4090909090909091,0.2711864406779661,0.41540195916453176,0.3292859940760809,0.3215861239539835,0.5919348724302556,0.5528187485093424,0.5821088443754435,1
1,0.8181818181818182,0.4406779661016949,0.2997042447123193,0.4468260192004554,0.5818641488681147,0.36245256527559516,0.6973636405016078,0.6522827268015954,1
1,0.9090909090909092,0.4576271186440678,0.6130454079903939,0.42399504242979164,0.548720217388233,0.6085433768572565,0.6996409683012041,0.5163505098248472,1
0,0.8636363636363636,0.5084745762711864,0.6484051550579111,0.5705316569472816,0.5649454547323707,0.5862591432477526,0.7584241084920023,0.5133168572934675,1
2,0.7727272727272727,0.4406779661016949,0.4025724531600103,0.6109909849552811,0.31777033850259695,0.6186796547315734,0.47935577072498003,0.6291274182176042,1
0,0.8636363636363636,0.0,0.6027930371754125,0.4677900723548536,0.5383517100420651,0.6362532331218768,0.5833212893195805,0.7174865948649803,1
0,0.9090909090909092,0.9830508474576272,0.6087384233032339,0.4830478922109518,0.40002965994179523,0.5116019163487001,0.7259768133869593,0.5827783830613104,1
1,0.9090909090909092,0.288135593220339,0.8486814151027754,0.4607980525081752,0.5424653497256333,0.40767884323379827,0.5598411028141712,0.6159208431167497,1
1,0.9090909090909092,0.0847457627118644,0.5645796822365076,0.6036345335800409,0.5211449635751524,0.3819878505079178,0.7181155412158735,0.7616802108290671,1
0,0.8636363636363636,0.9152542372881356,0.5408182606313869,0.49724426518659576,0.4615531321345214,0.6083355504554002,0.5608402829908951,0.3873060456956877,1
1,0.13636363636363635,0.711864406779661,0.6580413581313798,0.6181591234883714,0.6946637117835964,0.4453006960867531,0.4272229398413739,0.3493750159848927,1
0,0.9090909090909092,0.5932203389830508,0.41748165376921953,0.4580064319735202,0.6440277056416075,0.7144716478480314,0.2938222319265972,0.6420785758434306,1
1,0.9090909090909092,0.3559322033898305,0.36465124438204577,0.6775819260916371,0.607215513058459,0.36088823579798224,0.5482259793713309,0.24895717674937787,1
2,1.0,0.9661016949152542,0.5727116868633313,0.5598806966633967,0.47361382882462677,0.6100962077034281,0.47054503804816294,0.6942047640647032,1
1,0.9090909090909092,0.3898305084745763,0.8080327573276913,0.594735185375264,0.5468048512053314,0.37847309109928345,0.5651417193318422,0.4448282408980321,1
1,0.9090909090909092,0.2711864406779661,0.3772083402970149,0.39058419011773504,0.7355735634316598,0.24139208590481956,0.7520313274504521,0.626747985840535,1
0,0.5,0.6440677966101694,0.745260222473878,0.46994332077852524,0.6305021261440107,0.7102792861925242,0.43280852589708063,0.41150078547313934,1
0,0.8636363636363636,0.2033898305084746,0.5374380489300463,0.5938211763136328,0.5779960542400646,0.5790274286187922,0.4034662044756986,0.8090513486459292,1
0,0.045454545454545456,0.7796610169491526,0.48868471193110635,0.4658327187710195,0.35787903461333237,0.5510931489558986,0.503084769905088,0.6090946044182706,1
0,0.8181818181818182,0.05084745762711865,0.6849749839069453,0.6189277089259416,0.5911908822735823,0.4931294393316185,0.5024479746924835,0.4914699275311434,1
1,0.9090909090909092,0.6271186440677966,0.431890332750347,0.4924807599696343,0.4819559765695969,0.37733173268647113,0.7220551860920968,0.3634269277801874,1
0,0.8636363636363636,0.5084745762711864,0.44102129798893747,0.5674336594514351,0.4673380102913785,0.4575977459999259,0.15270781914134043,0.5274617713295635,1
1,0.9090909090909092,0.288135593220339,0.3760104475634911,0.44126067377210393,0.5714835513184714,0.45188218027963456,0.5053540913784217,0.3979660153143703,1
0,0.7727272727272727,0.7457627118644068,0.536661464520942,0.4224271823576865,0.8182493901133382,0.7547725866657382,0.8767664438053967,0.5099690728858561,1
0,0.9090909090909092,0.847457627118644,0.5522486268992303,0.6944275395953005,0.5861177685750212,0.3663987340506799,0.4638619521014116,0.4006170096640569,1
1,0.9090909090909092,0.4576271186440678,0.668416247114344,0.484954745730099,0.42989038956870435,0.564942760513828,0.39837603255209847,0.7643987720055555,1
0,0.8636363636363636,0.4406779661016949,0.6900223253762355,0.5135367063986702,0.5534158708418897,0.5257373001472591,0.4731614166455091,0.6367590129133516,1
0,0.9090909090909092,1.0,0.4043429077518119,0.6888508902119949,0.5709982298026113,0.4424051302497334,0.715766598933649,0.6313940996020122,1
1,0.9090909090909092,0.22033898305084745,0.4938998931515329,0.3965527833596984,0.6374593948617149,0.5443307876385509,0.5173520721855477,0.3553492418685116,1
1,0.4090909090909091,0.4915254237288136,0.7532788174066791,0.47637684810817993,0.48553844366586707,0.4794764709703764,0.6406490894814245,0.6397073303333665,1
0,0.8636363636363636,0.11864406779661017,0.3786558878225119,0.4865056445154537,0.660991092974574,0.5908719465923756,0.3446001188427478,0.3766478442773241,1
1,0.2727272727272727,0.4745762711864407,0.5507293528354961,0.9172754072361085,0.751491704925353,0.20037558783070683,0.5145096540623456,0.5615941970776303,1
1,0.9090909090909092,0.1864406779661017,0.5560284418695662,0.5332210924993913,0.3933001606009441,0.3960150220892057,0.5660164708539477,0.7772697999834361,1
1,0.9090909090909092,0.9830508474576272,0.42965358804610626,0.5263106474825352,0.350857373046889,0.5446422309087661,0.5759293822219581,0.5189792528055791,1
1,0.9090909090909092,0.1694915254237288,0.5533920743516071,0.5491288872714433,0.3401960542411497,0.43612119122799026,0.4271068227859366,0.7606020265177408,1
0,0.9545454545454546,0.3050847457627119,0.6071855634556017,0.2638590740413561,0.31109112618862067,0.6886922207009023,0.49175926050742536,0.4257702728754711,1
0,0.9545454545454546,0.8813559322033898,0.6399413497317992,0.5131544310959484,0.5358238216448921,0.38243951666470155,0.29813087001455973,0.6599722368395751,1
0,0.9090909090909092,0.7457627118644068,0.5661265029333955,0.460711118186244,0.40166757796808755,0.5825905254020141,0.44993278584766705,0.43847816485051605,1
0,0.9090909090909092,0.0,0.4193279304845462,0.42650261725879907,0.45622640875128523,0.7052727960125684,0.5990684467475558,0.3858083248617304,1
0,0.8181818181818182,0.6949152542372882,0.6613005064049586,0.46152824972497986,0.7633009724356568,0.8442444927005371,0.4962116763768311,0.5550724536519892,1
2,0.8636363636363636,0.6271186440677966,0.6709740777437646,0.6390230262263772,0.5086237303734509,0.354458488055797,0.4431893831034671,0.6510006868789204,1
1,0.9090909090909092,0.3728813559322034,0.6771880788843894,0.47272851828388923,0.5035063823145125,0.4433502608049355,0.4933141119033524,0.40856638785723287,1
0,0.9545454545454546,0.9661016949152542,0.5308743031812239,0.37541370280807135,0.7944247323599175,0.7187280500688267,0.2905362371304222,0.6379503325814474,1
0,0.9090909090909092,0.576271186440678,0.5596629078431179,0.4479276947958373,0.3455563403699988,0.5667930611699074,0.33095059852372494,0.5517331027054472,1
1,0.9090909090909092,0.711864406779661,0.39781228828602117,0.676458300193545,0.5557334351131716,0.34433322795122373,0.4385440955183203,0.519705286879584,1
1,0.9090909090909092,0.4745762711864407,0.5364255091335417,0.5211183379018657,0.44058643436377787,0.30094408166816233,0.2140319775026113,0.5198233194888142,1
1,0.9090909090909092,0.15254237288135594,0.49900577292862647,0.4815552316240006,0.5371415274728889,0.28636517730623545,0.5608472241678416,0.2654314788370439,1
0,0.8636363636363636,0.7288135593220338,0.45143540718287345,0.3718165737364042,0.4115449582746195,0.5731398379823919,0.4772963801350561,0.8402558013243089,1
0,0.045454545454545456,0.7796610169491526,0.6321211727852949,0.5645057666184639,0.5093490452756549,0.5537964389646021,0.5864354543835182,0.37306378939673296,1
1,0.9090909090909092,0.6779661016949152,0.5669608661321718,0.6444832509280791,0.692450199600206,0.4273731865746536,0.3715294449459112,0.4425797284443239,1
1,0.9090909090909092,0.3389830508474576,0.5527001013322737,0.5662358471721675,0.33020216934267116,0.3894560246589943,0.6748328304313826,0.7852027241841306,1
1,0.9090909090909092,0.6949152542372882,0.5327108745926805,0.5149175117799589,0.3815289470879522,0.5421799572157638,0.4434223141856431,0.5144506567992638,1
1,0.9090909090909092,0.7288135593220338,0.5742926934535745,0.3987861773060688,0.5386498236350759,0.558947629428249,0.5893589446781493,0.38365892094450815,1
0,0.7727272727272727,0.3728813559322034,0.37875032173070783,0.6007936641403636,0.5743847209189616,0.41626420018786703,0.48698010111966883,0.5165148148999509,1
1,0.36363636363636365,0.6949152542372882,0.3616824440465688,0.556123514753707,0.3899176126642551,0.22629092693947467,0.6510544734557508,0.4491678602512746,1
0,0.8181818181818182,0.4745762711864407,0.5615351539299311,0.3718418383213773,0.379254688722419,0.6109617941405143,0.46000472092861033,0.5529072385599219,1
0,0.8636363636363636,0.4915254237288136,0.40695990436075735,0.4555301079573817,0.37504084468409665,0.6047439615511481,0.14611507287118752,0.4314093238685435,1
0,0.9090909090909092,0.1016949152542373,0.5560980765641874,0.5640066891437432,0.4505162525434964,0.49913999903480555,0.45617156514825064,0.527653275803166,1
1,0.9090909090909092,0.3220338983050847,0.6660307906043964,0.594651210876368,0.6870055055786631,0.46372419850062996,0.37755363580442214,0.6485582313659529,1
1,0.9090909090909092,0.8983050847457628,0.5889787657171576,0.5711141598534681,0.31008370317805717,0.420529150439184,0.7439214680810899,0.6868123343717348,1
1,0.9090909090909092,0.2542372881355932,0.3698295290910761,0.4169657229988773,0.6059681983669953,0.4715480122101438,0.4155174332889126,0.5191095295844147,1
1,0.9090909090909092,0.6949152542372882,0.717320242816892,0.5307516260178321,0.48577068463787965,0.4038840908204471,0.5819841634681058,0.5200707869766992,1
0,0.7727272727272727,0.8983050847457628,0.5406386022615185,0.47223121167963966,0.6177615274497823,0.503518701527861,0.18156847836089188,0.47121055071799994,1
0,0.8636363636363636,0.9830508474576272,0.43509068754810953,0.3989053815459556,0.8029483318902843,0.7959756254071065,0.2998066006981229,0.673697055082,1
1,0.7727272727272727,0.13559322033898305,0.535271883550363,0.47909392852078975,0.5759119876501008,0.49931618839757425,0.43814872668038857,0.5990783232063085,1
0,0.7727272727272727,0.576271186440678,0.4547109361229918,0.5363586602741127,0.5660457488528111,0.5660344193815159,0.47700977585011317,0.4292971603010691,1
0,0.9545454545454546,0.8135593220338984,0.20480483347830314,0.5347074931093723,0.6871659182868189,0.6877091836805884,0.54549583206765,0.7802490642548525,1
1,0.9090909090909092,0.4406779661016949,0.6041040253700612,0.49858913731273874,0.4589674072346571,0.4225046859444741,0.2851287374801673,0.6350501560697278,1
2,0.8181818181818182,0.06779661016949153,0.6970129318221062,0.7236778430355043,0.10215350758032402,0.8523941270991693,0.8079358963360307,0.4244193361345883,1
2,0.7727272727272727,0.0847457627118644,0.7029016457354946,0.4920220918954958,0.8138672822249586,0.2752114100390397,0.7741167656220884,0.5185165640806844,1
0,0.8636363636363636,0.4915254237288136,0.5522851851781647,0.47315696429517334,0.5878181198621544,0.6376553432378858,0.6253131658334368,0.46258180634702284,1
0,0.7727272727272727,0.0847457627118644,0.6002237080785774,0.40705907676907266,0.40186907516936504,0.6433360508442595,0.7226468953046004,0.5135904291037771,1
0,0.9545454545454546,0.06779661016949153,0.653269471335925,0.5923012723177449,0.5415935683542672,0.48913063204636914,0.5827697040796982,0.628740651200529,1
2,1.0,0.6440677966101694,0.4198948882032974,0.6695118331553384,0.4813176690870078,0.3864833581853093,0.3202557911834708,0.4585821881010416,1
1,0.9090909090909092,0.4406779661016949,0.6622418894332556,0.5251059111278723,0.5815762296343919,0.449216889586867,0.292583556781662,0.49683908337507005,1
1,0.9090909090909092,0.4915254237288136,0.4842238636101461,0.8213684643444863,0.6621756881741948,0.26933653393798274,0.5595556886772896,0.8623313927785344,1
0,0.9090909090909092,0.3728813559322034,0.5756673587080623,0.6629780790288409,0.5321994282152964,0.36542370380820444,0.7260855046739754,0.4736176741738548,1
0,0.7727272727272727,0.2542372881355932,0.4786570588721609,0.5635896407767449,0.4953969136945552,0.5957270257193148,0.7358144973178684,0.4681697616874425,1
0,0.8636363636363636,0.23728813559322035,0.7094515988685294,0.4863075321150881,0.8345766733230683,0.8240808218195923,0.5357083908745599,0.5892978220398178,1
0,0.9545454545454546,0.8813559322033898,0.5214680522022649,0.6770089895654134,0.568389890615649,0.5238818394802738,0.7661838017212248,0.472144493682745,1
1,0.9090909090909092,0.9830508474576272,0.542229422069802,0.4691077133100265,0.47766411181145185,0.5276526034528575,0.43608012046795214,0.49307426661403353,1
0,0.8181818181818182,0.1864406779661017,0.46617315662823466,0.49446113852289786,0.5705307390295773,0.4596516220494154,0.6119245404059873,0.5303139659343665,1
0,0.7727272727272727,0.0847457627118644,0.7307032335029754,0.3679887717654522,0.30836223791652073,0.49997678926224004,0.3797509137326025,0.5295803038074564,1
0,0.8181818181818182,0.01694915254237288,0.6424521964066731,0.5820916789967431,0.47881595326589305,0.4353016544415298,0.42938891828761994,0.4357643071537932,1
0,0.7727272727272727,0.6271186440677966,0.46019470019114445,0.6274682787307128,0.6426366791965211,0.5418836827814029,0.460582965618683,0.6580386311995765,1
1,0.9090909090909092,0.5254237288135594,0.3387361365514125,0.5316922744857611,0.5426617426335945,0.4491680777796338,0.6169671059991672,0.35078134842777664,1
0,0.9090909090909092,0.05084745762711865,0.47775961108533027,0.3210381918440399,0.31235482245305546,0.6753966620517576,0.2421763285943442,0.5973385224099023,1
0,0.7727272727272727,0.8305084745762712,0.5714421002905483,0.5561426392240426,0.5455421126079807,0.6562624189116479,0.647055223004268,0.28631746231063876,1
0,0.8636363636363636,0.7457627118644068,0.4846839193240539,0.4611203873778006,0.6903299484686627,0.5810166794834505,0.7832646491906993,0.6754918900839247,1
1,0.9090909090909092,0.2542372881355932,0.4120602024966447,0.5113081128390354,0.43289923648818635,0.37580119930335776,0.5519909710643343,0.32208085337083614,1
0,0.9545454545454546,1.0,0.48944282764973823,0.416427812611584,0.34953024263910704,0.5812170233604544,0.3872443675950521,0.5261828752816995,1
0,0.8636363636363636,1.0,0.655355766770496,0.6045453478577706,0.5694251182892022,0.5555909346822374,0.4008153431490161,0.5403260936596531,1
1,0.9090909090909092,0.1016949152542373,0.6533528891020841,0.5996323097246392,0.31313175511351987,0.21484164932653335,0.5016108815363516,0.2884150271970857,1
0,0.8181818181818182,0.13559322033898305,0.49766630937195117,0.37458953494491465,0.3899683529881035,0.7043360092213081,0.3440170659944022,0.8260494100153658,1
1,0.9090909090909092,0.6440677966101694,0.8044904391611147,0.6081121249679873,0.5965423234922251,0.4084325778534941,0.6816210427388659,0.722458506622015,1
1,0.9090909090909092,0.6271186440677966,0.41980595383984187,0.7123940375299588,0.7100701259351033,0.37567072754869585,0.6429155234679064,0.8744679614048041,1
1,0.9090909090909092,0.13559322033898305,0.9443758665008424,0.5697613728543398,0.6741245108802197,0.45696754472025625,0.3741955550874764,0.42533062846882347,1
1,0.9090909090909092,0.3050847457627119,0.3832732604792633,0.6282549611224485,0.5994665564386907,0.40014485537494376,0.6625870395581378,0.60836606506674,1
1,0.9090909090909092,0.1694915254237288,0.5607531892938065,0.7097122497270515,0.5871399046056991,0.30031998561833023,0.49479212824339613,0.5972795947662147,1
0,0.7727272727272727,0.0847457627118644,0.49151210914580334,0.4997555907475105,0.46674038791416333,0.5559906428595806,0.5105959024370962,0.7121061702091037,1
0,0.9090909090909092,0.423728813559322,0.6356887845993056,0.5535784409934589,0.4856528335734238,0.5037210823751263,0.47415403655516675,0.5106253198030601,1
0,0.8181818181818182,0.8983050847457628,0.5271553083705001,0.46573900433832055,0.7799183513172933,0.7124699829932131,0.43409193768782267,0.5724935629072576,1
1,0.9090909090909092,0.6271186440677966,0.3487654140130306,0.3925371888969497,0.62461354746862,0.578923390575178,0.36028094237513075,0.7186989953331748,1
2,0.7272727272727273,0.4915254237288136,0.5129684441113794,0.7172872951446086,0.3103658851391765,0.6485336434282851,0.5147595297885392,0.3862566905929997,1
1,0.9090909090909092,0.9322033898305084,0.6723744641755841,0.6013488726102164,0.6579743845645216,0.43770401641211554,0.500090017291647,0.44371288139226034,1
